webparallax.cf; 0; Такси и прокат автомобиля/Все для офиса/Справки/Транспорт/Бизнес/Бытовые услуги/Дом/Покупки/Уборка офиса
obmenka.uz; 0; Дом/Покупки/Интернет/Продажа автомобилей/Hi-Tech/Счетчики и рейтинги/Авто
postel.site; 0; Зимние виды спорта/Дом/Покупки/Спорт/Мебель и интерьер/Горные лыжи, сноуборд
balkon.jinmedia.ru; 0; Дом/Строительство/Стройматериалы/Бизнес/Квартира и дача
wifiperm.ru; 0; Работа/Интернет/Работа для студентов/Hi-Tech/Создание сайтов
linkgroh.net; 0; 
snowpanda.ru; 0; Дом/Косметика/Мода и красота/Салоны красоты
veter-stran.ru; 40; Дом/Покупки/Хозтовары, бытовая химия/Подарки/Прочее/Все для праздника
rselling.com; 210; Безопасность/Hi-Tech/Интернет
xn--26-6kcho9advaju.xn--p1ai; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Бытовая техника/Уборка офиса/Бизнес
19tora.com; 0; Спорт/Соревнования/Энциклопедии/Справки/Летние виды спорта
workshop.dsgnline.ru; 0; Учебные материалы/Юмор/Флешмоб/Уроки и тесты онлайн/Учёба/Развлечения/Общество/Власть
surgut.new.phone72.develop; 0; Video_Games/Top/Games/Computers/Emulators/Programming
tyumen.new.phone72.develop; 0; Video_Games/Top/Games/Computers/Programming
itxasmendi.com; 0; 
tyumen.new.phone72.develop; 0; Video_Games/Top/Games/Computers/Programming
bots.via-directa.com; 0; Software/Computers/Top/Hardware/Programming
psdtohtml.uz; 0; 
organisasi.semarangkota.go.id; 0; 
evxeon-wixsite-com.filesusr.com; 0; 
while.su; 0; Зимние виды спорта/Спорт/Горные лыжи, сноуборд/Экстремальный спорт
gorodmodi.loc; 0; Video_Games/Top/Games/Computers/Emulators/Programming
azadikhahi.ir; 0; 
zapahanet21.ru; 0; Продукты и напитки/Производство и поставки/Бизнес/Бытовые услуги/Дом/Покупки/Оборудование
stepler-shop.ru; 0; Универсальное/Все для офиса/Производство и поставки/Бизнес/Предметы потребления/Канцтовары
oficall.xvest.ru; 0; 
iboost.social; 0; Business_Services/Marketing_and_Advertising/Top/Business
rina-kh.com.ua; 0; 
www.nirudi.com; 0; Transportation_and_Logistics/Top/Business/Financial_Services/Management
www.nirudi.com; 0; Transportation_and_Logistics/Top/Business/Financial_Services/Management
social1networks.blogspot.com; 0; 
lexneo.xyz; 0; Дом/Финансы/Бизнес/Аудит, бухучет/Семья
strahovkabg.com; 0; Страхование/Финансы/Автострахование/Небанковское кредитование/Бизнес/Авто
buchenko.com; 0; Универсальное/Работа/Бизнес/Вакансии и резюме/Деловые услуги
city-mobil.ru.com; 0; Дом/Покупки/д расписания и билеты/Туризм/Отдых/Ж/Скидки, дисконтные системы
bglife.su; 10; Туризм/Офшоры/Финансы/Отдых/Бизнес/Визы и паспорта/Иммиграционные услуги/Деловые услуги
bg.eurostrah.com; 0; Туризм/Офшоры/Финансы/Отдых/Бизнес/Визы и паспорта/Иммиграционные услуги/Деловые услуги
dev-postnov.ru; 0; 
fursov.me; 0; 
zapreta.net; 0; Страхование/Финансы/Автострахование/Небанковское кредитование/Бизнес/Авто
itwin.by; 0; Юридические услуги/Бизнес/Деловые услуги
begovel.shop; 0; Велосипеды/Дом/Спорт/Покупки/Спортивные товары/Продукты и напитки/Летние виды спорта
help.gayru.site; 0; Top/Animation/Arts/Online_Writing/Comics
epod.uz; 0; Video_Games/Top/Games/Computers/Emulators/Programming
maximumtravel.com.ua; 0; Авиабилеты и расписания/Отдых/Справки/Авиационный транспорт/Транспорт/Туризм/Туры и экскурсии
luxeva.ru; 0; Прочее/Производство и поставки/Бизнес/Оборудование
www.dez-lux26.ru; 0; Бытовые услуги/Дом/Покупки
barber-house.ru; 0; 
power.uz; 0; Video_Games/Top/Games/Computers/Emulators/Programming
cargomarket.online; 0; Hi-Tech/Интернет/Финансы/Бизнес/Электронная почта
spb.kupeteka.ru; 0; Все для офиса/Бизнес/Квартира и дача/Бытовые услуги/Дом/Покупки/Ремонт/Уборка офиса
axbox.ru; 0; 
participe.live; 0; 
www.alambresyrefuerzos.com; 0; 
www.factor.mx; 0; 
eskoot.co.uk; 0; 
mrsecurity.nl; 0; 
kuzov.strit.by; 0; Software/Computers/Top/Hardware/Programming
kadikova.ru; 0; Бизнес, инфраструктура/Защита прав потребителя/Общество/Дом/Покупки/Бытовые услуги/НКО
mynewlevel.ru; 0; Hi-Tech/Интернет/Создание сайтов
happy-card.me; 0; Дом/Театры/Интернет детям/Все для праздника/Культура/Организация праздников/Семья
wolderwijdcup.nl; 0; 
configuratot.info; 0; Работа/Реклама/Производство и поставки/Работа для студентов/Бизнес
juice.fruit.tilda.ws; 0; 
zhar-ptica-studio.ru; 0; Культура/Отдых/Хобби/Фотостудии и агентства/Фотография
omega.zp.ua; 10; Работа/Кадровые агентства/Временная и удаленная работа
ratinsky.com; 0; Юмор/Бизнес/Прочее/Науки/Учёба/Развлечения/Гуманитарные науки
lipcev.ru; 0; Реклама/Интернет/Бизнес/Реклама в интернете/Hi-Tech/Создание сайтов
www.angolenko.com; 0; 
m.humorim.ga; 0; 
js.do; 10; Top/Programming/Computers/Software
topotzyvy.ru; 10; Дом/Спорт/Здоровый образ жизни/Спортивные товары/Мода и красота/Здоровье
topotzyvy.ru; 10; Дом/Спорт/Здоровый образ жизни/Спортивные товары/Мода и красота/Здоровье
citymobil-taxi.ru; 0; Продажа автомобилей/Платежные системы/Бизнес/Авто/Небанковское кредитование/Японские авто/Финансы
city-mobil.site; 0; 
only-you-spb.ru; 20; Дом/Мода и красота/Салоны красоты
topmaster.online; 0; Дом/Реклама/Универсальное/Рекламные услуги/Бизнес/Мода и красота
1681684957-jotspot-embeds.googleusercontent.com; 0; 
miass-job.ru; 10; 
lm.company-lp.com; 0; 
company-lp.com; 0; Юмор/Учебные материалы/Автострахование/Уроки и тесты онлайн/Учёба/Развлечения/Авто
glaze-shop.ru; 0; Дом/Спорт/Покупки/Отдых/Хобби/Спортивная одежда, обувь/Спортивные товары/Прочее
ih937z9n.plp7.ru; 0; Software/Computers/Top/Hardware/Programming
it-click.ru; 20; Сети и связь/Прочее/Бизнес/Hi-Tech/Деловые услуги
shop.wowsugar.ru; 0; Дом/Парфюмерия/Косметика/Мода и красота
proffacade.ru; 0; Дом/Квартира и дача/Стройматериалы
zehnderbel.by; 0; Дом/Квартира и дача/Строительство/Производство и поставки/Бизнес/Инженерные системы/Оборудование
lavrynenko.com; 0; Реклама/Соревнования/Спорт/Бизнес
websun-com.ru; 10; Интернет/Справки/Hi-Tech/Поиск людей/Создание сайтов
cafejavani.ir; 0; 
socialplan.agency; 0; Интернет/Бизнес/Бытовые услуги/Реклама/Дом/Покупки/Реклама в интернете/Hi-Tech/Создание сайтов
www.expo.guru; 0; 
zzapusk.ru; 0; Дом/Покупки
yorsh.agency; 0; Дом/Знакомства/Брачные агентства/Развлечения/Семья
yorsh.agency; 0; Дом/Знакомства/Брачные агентства/Развлечения/Семья
test1.ru; 0; Computers/Top/Programming
dostoino.com; 0; Все для офиса/Компьютеры/Бизнес/Дом/Покупки/Ремонт/Бытовая техника/Уборка офиса/Hi-Tech
na41km.ru; 0; Дом/Квартира и дача/Стройматериалы
aroma.pl.ua; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Бытовая техника/Уборка офиса/Бизнес
www.rainierwatch.com; 0; Movies/Arts/Top
otoplenie.website; 0; 
landing1.t9645929752.6e7oz.landing.myjino.ru; 0; Software/Computers/Top/Hardware/Programming
free-binary-options-signals.com; 0; 
free-options-signals.com; 0; Personal_Finance/Top/Business/Home/Financial_Services/Recreation/Travel
gidlocal.ru; 0; Investing/Top/Business/Financial_Services
abvprint.ru; 20; Дом/Реклама/Покупки/Бизнес/Прочее/Одежда, обувь, аксессуары/Развлечения/Эротика
youchange.money; 0; Интернет/Автопресса/Продажа автомобилей/Hi-Tech/Счетчики и рейтинги/Авто
powerbank.discountbest.ru; 0; Дом/Покупки/Прочее/Общество/Власть
proestetika.ru; 0; Зимние виды спорта/Дом/Спорт/Парфюмерия/Мода и красота/Экстремальный спорт
blog.biznesnaamazon.ru; 0; Юмор/Справки/Автострахование/Развлечения/Поиск людей/Авто
browser2018.site; 0; Internet/Top/Computers/Programming
infoslide.ru; 0; Сети и связь/Прочее/Интернет/Hi-Tech/Хостинги
38e28a2c-d3b1-4f17-907e-12f07b928dbf.htmlcomponentservice.com; 0; 
shop.jonnesway.ru; 10; Инструменты/Строительство/Производство и поставки/Бизнес/Строительное оборудование/Дом/Покупки/Оборудование
rumihome.ru; 0; Hi-Tech/Планшеты/Компьютеры/Мобильная связь/Мобильные телефоны
granwin.com.ua; 0; 
tovaro.ga; 0; Video_Games/Top/Games/Computers/Programming
godofree.xyz; 0; Internet/Shopping/Top/Adult/Computers
beleeffkunde.nl; 0; Collecting/Trains_and_Railroads/Top/Visual_Arts/Arts/Recreation
bayi.sysmond.com.tr; 0; 
adeslasorotava.es; 0; 
online-kassa-perm.ru; 0; Video_Games/Top/Games/Computers/Emulators/Programming
dis-com.ru; 10; 
nueva.carlosboti.com; 0; 
toyphone.ru; 0; Юридические услуги/Законы/Бизнес/Общество/Деловые услуги
taklogo.ir; 0; 
www.terashop.uz; 0; Мобильная связь/Компьютеры/Ноутбуки/Hi-Tech/Мониторы/Мобильные телефоны
www.decidex.pro; 0; 
sa12.org; 0; 
doks24.com; 0; Прочее/Учёба/Авто/Подготовка водителей/Автошколы
pribortech.ru; 0; Строительное оборудование/Бизнес/Строительство
coffee2go.online; 0; Интернет/Программы ТВ/Справки/Hi-Tech/Создание сайтов
kazahstan.bedarm.ru; 0; Computers/Top/Programming
krasnodar.bedarm.ru; 0; Интернет-магазины/Запчасти, аксессуары/Авто/Дом/Покупки/Продажа предметов искусства/Мебель и интерьер/Изобразительные искусства/Культура
arcanite.ru; 20; Базы данных/Интернет/Hi-Tech/Хостинги/Программы
best-code.ru; 0; Спорт/Соревнования/Энциклопедии/Справки
www.motovilin.ru; 0; 
dostoino.com; 0; Все для офиса/Компьютеры/Бизнес/Дом/Покупки/Ремонт/Бытовая техника/Уборка офиса/Hi-Tech
my.edu.uz; 0; 
avtoassist.ru; 0; Японские авто/Автопресса/Продажа автомобилей/Авто
fastcoder.zzz.com.ua; 0; Интернет/Доступ в интернет/Hi-Tech/Хостинги
mreload.net; 0; 
ziima.ru; 0; 
applego.sdemo.eu; 0; Software/Computers/Top/Hardware/Programming
tasnet.uz; 0; Софт/Интернет/Прочее/Hi-Tech/Хостинги/Программы
api.filimz.com; 0; Софт/Интернет/Прочее/Hi-Tech/Хостинги/Программы
project758874.tilda.ws; 0; Бытовые услуги/Дом/Покупки
www.artbirthday.ru; 0; Звукозапись, продюсеры, агентства/Музыка/Дом/Фейерверки/Все для праздника/Культура/Организация праздников
danielzon.nl; 0; Classical_Studies/Crime/Top/Arts/People/Society
etos-sb.ru; 0; Строительство/Производство и поставки/Бизнес/Инженерные системы/Электроника и электротехника
webemot.com; 0; Реклама/Интернет/Бизнес/Реклама в интернете/Hi-Tech/Создание сайтов
malinovskyi.com; 0; Бизнес/Спорт/Реклама/Производство и поставки
seedbox.ch; 0; Internet/Business_Services/Data_Communications/Top/Business/Computers
malindihub.com; 0; Бизнес/Спорт/Реклама/Производство и поставки
realfc.uz; 0; Спорт/Соревнования/Евро-2016/Футбол/Хоккей
meblowe.by; 0; 
park-dostavka.ru; 0; Дом/Покупки/Суши и пицца/Продукты и напитки/Кулинария/Доставка еды
radislawgandapas.ru; 0; Учебные материалы/Универсальное/Уроки и тесты онлайн/Науки/Учёба/Гуманитарные науки
kirpich-centr.com; 0; Дом/Квартира и дача/Строительство/Бизнес/Стройматериалы
drclubs.ir; 0; 
grill; 0; Video_Games/Top/Games/Computers/Programming
haipulsa.com; 0; 
www.criswolfarts.com; 0; Top/Programming/Computers/Emulators/Software
lp210513.myflexbe.com; 0; Software/Computers/Top/Hardware/Programming
lamzak-moscow.website; 0; Юмор/Дом/Покупки/Прочее/Развлечения
aftabtaban.ir; 0; 
mrbeta-test.000webhostapp.com; 0; Top/Regional/Europe/Asia/Polar_Regions
japonavto.loc; 0; Video_Games/Top/Games/Computers/Emulators/Programming
rasthai.rasthakj.beget.tech; 0; 
nexuscinema.ru; 0; 
www.dsawater.ir; 0; 
fauzi.netlify.com; 0; 
townhouse-ua.com; 0; Недвижимость/Жилищное строительство/Недвижимость от застройщиков/Строительство/Бизнес/Загородная недвижимость
polezniysmm.ru; 0; Computers/Top/Programming
powermine.ru; 0; 
yoyaoriginal.ru; 0; 
scudee.ru; 0; 
woodbro.ru; 10; 
deus.net.ua; 10; 
mybb.group; 0; 
yoyaoriginal.ru; 0; 
vmtrust.com; 0; 
sale.yugohod.ru; 0; 
limo.uz; 0; 
neverclever.ru; 0; 
damarco.com.ua; 0; 
gunfu.ru; 0; 
konteyner-tems.uz; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Уборка офиса/Бизнес
medicpharm.plp7.ru; 0; 
www.toysdirect.ru; 0; Top/Programming/Computers/Emulators/Software
nueva.profesionalesseguros.com; 0; 
os-59.ru; 0; Все для офиса/Бизнес/Бытовые услуги/Дом/Покупки/Бытовая техника/Уборка офиса
option-jp.loc; 0; Computers/Top/Programming
aptekavamerike.com; 10; Курьерские службы/Все для офиса/Бизнес/Лекарства и товары для здоровья/Дом/Бытовые услуги/Покупки/Здоровье
aptekamax.com; 10; Дом/Спортивное питание/Спорт/Спортивные товары/Здоровье/Народная и нетрадиционная медицина
taplink.ru; 0; Интернет/Справки/Хостинги/Hi-Tech/Поиск людей/Создание сайтов
septik.ths53.ru; 0; Дом/Квартира и дача/Строительство/Бизнес/Инженерные системы
seo64.ru; 10; Дом/Знакомства/Автострахование/Брачные агентства/Развлечения/Авто/Семья
g-fast.ru; 0; 
www.sysproject.net; 0; 
www.citycoco-russia.com; 0; Video_Games/Top/Games/Computers/Emulators/Programming
iutmnt.ir; 0; 
advokat-mudarisov.ru; 0; Дом/Покупки/Защита прав потребителя/Общество/НКО
atidaam.com; 0; 
www.uteplimdom.by; 0; Дом/Ремонт/Строительство/Стройматериалы/Бизнес/Квартира и дача
xn--80acg2caefs.xn--p1ai; 0; Автоматизация бизнеса/Бытовые услуги/Организация электронной торговли/Дом/Покупки/Бизнес/Деловые услуги
preview-editor.hostgator.com; 0; Internet/Top/Business/Construction_and_Maintenance/Computers
assistance.ddns.net; 0; 
alfacareer.ru; 0; Рынок валют (Forex)/Финансы/Платежные системы/Бизнес
webdeexito.es; 0; 
774eb7e4-adad-41ec-8242-fa0452574a7c.htmlcomponentservice.com; 0; 
slava-90.github.io; 0; Универсальное/Спорт/Соревнования/Азартные игры/Развлечения/Игры
tonservice.cv.ua; 0; Американские авто/Прочее/Японские авто/Продажа автомобилей/Авто
maestree.ru; 0; Дом/Ландшафтный дизайн/Бытовые услуги/Покупки/Все для офиса/Уборка офиса/Бизнес/Квартира и дача
onepager.site; 0; Hi-Tech/Интернет/Создание сайтов
new.loonars.com; 0; Software/Computers/Top/Hardware/Programming
foryou.open2open.ru; 0; Юмор/Прочее/Науки/Учёба/Развлечения/Гуманитарные науки/Общество/Власть
titan080.tmweb.ru; 0; 
onfrf.ru; 0; Ролевые игры и стратегии/Прочее/Развлечения/Игры
avtodealer25.ru; 0; Американские автомобили/Европейские авто/Американские авто/Продажа автомобилей/Авто/Техническое обслуживание
bitcoinkz.pro; 0; Video_Games/Top/Games/Computers/Programming
billyphillips.teachable.com; 0; 
gisto.com.ua; 0; Дом/Покупки/Бытовые услуги/Одежда, обувь, аксессуары
yollobrh.beget.tech; 0; 
avtobokc.ru; 10; Дом/Знакомства/Прочее/Брачные агентства/Развлечения/Авто/Семья
j859442.myjino.ru; 0; Европейские авто/Американские авто/Прочее/Продажа автомобилей/Авто
indrive.me; 0; Collecting/Top/Visual_Arts/Photography/Arts/Recreation
hpc-tech.com; 0; 
zabkcs.ru; 0; 
denamix.pro; 0; Hi-Tech/Интернет/Хостинги
keymagic.ru; 0; Бытовые услуги/Дом/Ремонт/Программы ТВ/Покупки/Компьютеры/Справки/Hi-Tech
www.mkavir.com; 0; 
rayannegarpars.ir; 0; 
ichess.moodlecloud.com; 0; Auctions/Marketing_and_Advertising/Shopping/Top/Hospitality/Business
project744834.tilda.ws; 0; 
bookmarks.arcticdev.ru; 0; Internet/Shopping/Top/Business/Adult/Telecommunications/Computers
www.googletrust.ir; 0; 
cleverpobeda.ru; 0; Такси и прокат автомобиля/Справки/Транспорт/Дом/Покупки/Бытовые услуги/Бытовая техника
cleverpobeda.ru; 0; Такси и прокат автомобиля/Справки/Транспорт/Дом/Покупки/Бытовые услуги/Бытовая техника
foks-donetsk.com; 0; Дом/Покупки/Фотоаппараты/Культура/Фотография/Аудио-, видео- и фототехника
piyigokm.beget.tech; 0; 
amolith.gitlab.io; 0; Computers/Top/Arts/Comics/Crafts/Programming
www.exdengi.ru; 10; Страхование/Дом/Здоровье/Медицинское страхование/Финансы/Бизнес/Небанковское кредитование
www.exdengi.ru; 10; Страхование/Дом/Здоровье/Медицинское страхование/Финансы/Бизнес/Небанковское кредитование
arpek.ru; 10; Зимние виды спорта/Дом/Спорт/Покупки/Безалкогольные напитки/Продукты и напитки/Кулинария
06971.ulcraft.com; 0; 
holandes.pro.br; 0; 
clevergod.ru; 0; 
xn--80aa2bekbfkf.xn--p1ai; 0; Социальная жизнь/Музеи/Культура/Общество/НКО/Поддержка НКО
magaz.pp.ua; 0; Зимние виды спорта/Интернет-магазины/Спорт/Запчасти, аксессуары/Авто/Экстремальный спорт
pyroil.com.ua; 0; Все для офиса/Бизнес/Бытовые услуги/Дом/Покупки/Бытовая техника/Уборка офиса
clever-mind.ru; 0; Video_Games/Top/Games/Computers/Programming
xn----btbblbb4ai7ahjdktj.xn--p1ai; 0; Прочее/Hi-Tech/Интерфейс/Видеомонтаж
betstrahovka.ru; 0; 
cleversovet.ru; 0; Computers/Top/Programming
www.energoput.ru; 30; Строительство/Бизнес/Инженерные системы/Дом/Покупки/Кондиционеры и обогреватели/Бытовая техника
drshaker.ru; 0; Software/Computers/Top/Hardware/Programming
ferghana.uz; 30; Литература/Универсальное/Культура/Литературные издания
gpswox.ir; 0; Internet/Shopping/Top/Adult/Computers
babinovgroup.ru; 10; Экспедирование и перевозка грузов/Машиностроение/Производство и поставки/Бизнес/Таможенные услуги/Деловые услуги
blog.cloudtrek.com.br; 0; Video_Games/Top/Hacking/Games/Computers/Programming
tim-market.ru; 10; Зимние виды спорта/Спорт/Горные лыжи, сноуборд/Экстремальный спорт
newbiznes.online; 0; Реклама/Интернет/Бизнес/Реклама в интернете/Hi-Tech/Создание сайтов
socialmedia.box; 0; Computers/Top/Programming
konteyner-tems.uz; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Уборка офиса/Бизнес
tmose.ru; 0; Языки программирования/Программы/Дом/Среднее образование/Интернет детям/Семья/Учёба/Hi-Tech/Школьные предметы
flurkzn.ru; 10; Дом/Специализированная медпомощь/Здоровье/Народная и нетрадиционная медицина
monicliq.com; 0; 
we97.ir; 0; 
xn----btbblb1ah3apx.xn--p1ai; 0; 
liaguminy.in.ua; 0; Video_Games/Top/Hacking/Games/Computers/Programming
blitzshop.pro; 0; Дом/Спорт/Энциклопедии/Справки/Летние виды спорта/Семья
spectols.site; 0; Software/Computers/Top/Hardware/Programming
omgisperfect.com; 10; Shopping/Top/Clothing/Business/Consumer_Goods_and_Services
nauka-dsgn.ru; 0; Учебные материалы/Универсальное/Научная периодика/Науки/Учёба/Курсы/Дистанционное образование
xn--80aatddh9adtffd2d8c.xn--80asehdb; 0; Интернет-магазины/Запчасти, аксессуары/Авто
salesanalysers.com; 0; Collecting/Trains_and_Railroads/Top/Visual_Arts/Arts/Recreation
homeinsecurity.ru; 0; Строительство/Бизнес/Квартира и дача/Инженерные системы/Дом/Охранная деятельность/Деловые услуги
xn----htbdjacan1adge2abp3cya9gxc.xn--p1ai; 0; Все для офиса/Бизнес/Дом/Покупки/Бытовые услуги/Бытовая техника/Уборка офиса
labeaute.pro; 0; Дом/Мода и красота/Салоны красоты
balt-him.ru; 70; Video_Games/Top/Hacking/Games/Computers/Programming
hangred.eu; 0; 
freegreen.ru; 0; Гостиницы/Туризм/Прочее/Отдых/Где развлечься/Каникулы
elmatravel.by; 0; Туризм/Отдых/Туры и экскурсии
xn----7sbahcain5bybh2anh1d.kz; 0; Гостиницы/Туризм/Прочее/Отдых/Где развлечься/Каникулы
logistics.pride.biz.ua; 0; Курьерские службы/Все для офиса/Бизнес/Бытовые услуги/Дом/Покупки/Прочее
popravilam.com; 10; Ремонт/Программы ТВ/Компьютеры/Справки/Hi-Tech/Интерфейс
yourchina.uz; 0; Обучение за рубежом/Иностранные языки/Учёба/Курсы
cleverwin.ru; 0; Прочее/Hi-Tech/Интерфейс/Видеомонтаж
www.csgnetwork.com; 40; Internet/Business_Services/Antiques_and_Collectibles/Shopping/Top/Business/Computers
video.levelsweb.ru; 0; 
replacedesign.ru; 0; Дом/Покупки/Бытовая техника/Строительство/Дизайн интерьера/Бизнес/Квартира и дача
replacedesign.ru; 0; Дом/Покупки/Бытовая техника/Строительство/Дизайн интерьера/Бизнес/Квартира и дача
hvhenrriquez.com.ve; 0; Internet/Shopping/Top/Adult/Computers
domrio.ru; 0; Зимние виды спорта/Дом/Украшения/Спорт/Мода и красота/Экстремальный спорт
aura-pos.com; 0; Software/Computers/Top/Hardware/Programming
master--blockshift.netlify.com; 0; 
actionx.info; 0; Movies/Top/Design/Photography/Arts
3541553.oml.ru; 0; Software/Computers/Top/Hardware/Programming
slivaeminfo.ru; 0; Реклама/Работа/Интернет/Бизнес/Реклама в интернете/Работа для IT-специалистов/Hi-Tech/Создание сайтов
teksoft.it; 0; 
stroykasklad.ru; 0; Дом/Квартира и дача/Строительство/Бизнес/Стройматериалы
hgs-exhaustsystems.ru; 0; Подержанные/Японские авто/Американские авто/Продажа автомобилей/Авто
shrishs-air.dlink; 0; Computers/Top/Programming
mir-real.ru; 10; Науки/Развлечения/Прочее/Эзотерика и магия/Непознанное/Гуманитарные науки/Учёба
xn--90abibwgzou.xn--p1ai; 0; Software/Computers/Top/Hardware/Programming
estudiocharro.com; 0; 
www.best-alarms.ru; 0; Интернет-магазины/Hi-Tech/Запчасти, аксессуары/Автонавигаторы/Мобильная связь/Авто/Мобильные телефоны
plenka-sochi.ru; 0; Прочее/Производство и поставки/Химическая промышленность/Бизнес/Оборудование
sarmish.hamshiramalaka.uz; 0; Интернет-магазины/Hi-Tech/Запчасти, аксессуары/Автонавигаторы/Мобильная связь/Авто/Мобильные телефоны
creativecases.kz; 0; Спорт/Соревнования/Энциклопедии/Справки
intercom-crm.ru; 0; Интернет/Сети и связь/Прочее/Hi-Tech/Интерфейс/Хостинги
naturalkor.ru; 0; Дом/Парфюмерия/Косметика/Мода и красота/Салоны красоты
yoshlar.ru; 0; Логические игры/Симуляторы/Игры для девочек/Развлечения/Игры
fuckspeeb.biz; 0; Internet/Top/Programming/Computers/Software
uztea.uz; 0; Top/Arts/Organizations/Society/Philanthropy
customdesign.store; 0; Авто/Интернет/Автострахование/Справки/Hi-Tech/Поиск людей/Создание сайтов
simplexcms.loc; 0; Video_Games/Top/Games/Computers/Emulators/Programming
shop-cosmetic.kz; 10; Дом/Косметика/Мода и красота/Салоны красоты
gardash.com.ua; 10; Дом/Ремонт/Строительство/Дизайн интерьера/Бизнес/Квартира и дача
localhost; 0; Video_Games/Top/Games/Computers/Emulators/Programming
cmssimplex.loc; 0; Video_Games/Top/Games/Computers/Emulators/Programming
landfilm.ru; 0; СМИ/Кино/Культура/Игры/Развлечения
podryad4ik.ru; 10; Недвижимость/Агентства недвижимости/Бизнес/Коммерческая недвижимость
kemerovo.gorprofi.ru; 0; Бытовые услуги/Дом/Покупки/Бытовая техника
loidbarnes.zzz.com.ua; 0; Дом/Покупки/Ремонт/Интернет/Компьютеры/Бытовая техника/Hi-Tech/Создание сайтов
albusvestis.ru; 0; Бытовые услуги/Покупки/Дом/Одежда, обувь, аксессуары/Производство и поставки/Бизнес/Предметы потребления
modx.tk; 0; Newspapers/News/Top/Home/Relationships/Homemaking/Society
www.y-ea.ru; 20; Hi-Tech/Интернет/Создание сайтов
wtolk.ru; 80; Реклама/Интернет/Бизнес/Реклама в интернете/Hi-Tech/Создание сайтов
mydocuments36.ru; 0; Силовые структуры/Законодательная власть/Общество/Исполнительная власть/Власть
transformers-show.ru; 0; Дом/Интернет детям/Семья
allytiago.gitlab.io; 0; 
kakplatyat.ru; 0; Летние виды спорта/Спорт/Соревнования
kakplatyat.ru; 0; Летние виды спорта/Спорт/Соревнования
osago24.online; 0; Юридические услуги/Законы/Законодательство РФ/Бизнес/Общество/Деловые услуги
loya24.ru; 0; Hi-Tech/Интернет/Хостинги
olimpia.by; 0; 
olimpia.by; 0; 
allchoppers.ru; 30; Литература/СМИ/Дом/Радио/Культура/Литературные издания/Семья
bagajnik48; 0; Video_Games/Top/Games/Computers/Emulators/Programming
ico.envienta.com; 0; Investing/Top/Business/Math/Computers/Science/Software
get24.me; 0; 
ico.envienta.com; 0; Investing/Top/Business/Math/Computers/Science/Software
rasamritakunj.ru; 0; Бытовые услуги/Дом/Покупки
localhost; 0; Video_Games/Top/Games/Computers/Emulators/Programming
gnezdo.kiev.ua; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Уборка офиса/Бизнес
forvard-52.ru; 0; 
zaytsev.cz; 0; Internet/Opportunities/Sports/Shopping/Top/Business/Computers
sprayx.ru; 0; Операционные системы/Языки программирования/Hi-Tech/Интерфейс/Программы
copylanding.online; 0; 
xiaomi.alpr.ga; 0; Video_Games/Top/Games/Computers/Emulators/Programming
tonel.net; 0; Дом/Покупки/Негосударственные вузы/Учёба/Высшее образование/Скидки, дисконтные системы
autopayamak.com; 0; Computers/Top/Programming
sex-for.men; 0; Дом/Покупки/Негосударственные вузы/Учёба/Высшее образование/Скидки, дисконтные системы
favoritdach.com; 0; Зимние виды спорта/Спорт/Курьерские службы/Все для офиса/Бизнес/Экстремальный спорт
appjet.com.ua; 0; 
support.fewix.ru; 0; Спорт/Соревнования/Энциклопедии/Справки/Производство и поставки/Бизнес
china-campus.uz; 0; Универсальное/Учёба/Курсы
tutsrost.biz; 0; Top/Programming/Computers/Software
www.comicstreet.ru; 10; Кино/Ролевые игры и стратегии/Продажа фильмов/Культура/Игры/Развлечения
cord-shop.ru; 0; Software/Computers/Top/Hardware/Programming
hello-poland.eu; 0; Business_Services/Marketing_and_Advertising/Top/Business/Customer_Service
hello-poland.eu; 0; Business_Services/Marketing_and_Advertising/Top/Business/Customer_Service
rpkartikle.ru; 0; Полиграфические услуги/Реклама/Производство и поставки/Бизнес/Рекламные услуги/Оборудование/Деловые услуги
xn----8sbxgbgeembwygs.xn--p1ai; 0; Дом/Квартира и дача/Покупки/Кондиционеры и обогреватели/Строительство/Бизнес/Инженерные системы
beriigray.ru; 0; Спорт/Пейнтбол/Развлечения/Экстремальный спорт/Дом/Знакомства/Брачные агентства/Семья
blogforbizadverts.ml; 0; Internet/Shopping/Top/Adult/Computers
takstudio.ir; 0; 
testing.minjust-dnr.ru; 0; Законы/Законодательство по темам/Суды/Общество
zebrapost.es; 0; Software/Top/Computers/Emulators/Programming
artnetpl.ru; 0; Интернет/Доступ в интернет/Hi-Tech/Хостинги
fdu.uz; 10; Литература/Универсальное/Дом/Интернет детям/Культура/Литературные издания/Семья
greatgreenpackaging.com; 0; Publishing_and_Printing/Business_Services/Marketing_and_Advertising/Top/Business
chop-pamir.ru; 0; Юридические услуги/Автоматизация бизнеса/Бизнес/Деловые услуги
